TimeStamp,FDR620,FDR623,FDR634,FDR640,FDR673,FDR726,FDR734,FDR767,FDR778,FDR781,FDR787,FDR792,FDR826,FDR859,FDR877,FDR881,FDR892,FDR899,FDR941,FDR953,FDR960,FDR963,FDR980,FDR1058,FDR1059,FDR1066,FDR1069,FDR1126,FDR1145,FDR1355,FDR1359,FDR3001,FDR1364,FDR1370,FDR1398,FDR1399,FDR1401,FDR1405,FDR1406,FDR1413,FDR1416,FDR1417,FDR1418,FDR1430,FDR1431,FDR1456,FDR1497,FDR1617,FDR1491,FDR1615,FDR1484,FDR1465,FDR1622,FDR1642,FDR1651,FDR1661,FDR1667,FDR1638,FDR1664,FDR1616,FDR1707,FDR1609,FDR1698,FDR1679,FDR1681,FDR3100,FDR1680,FDR1697,FDR3102,FDR3105,FDR998
2024/10/21 3:59:48,114.52,118.05,104.29,119.33,119.99,117.76,120.26,112.19,114.97,114.49,60.0283,60.0224,60.0263,60.0271,60.0279,60.0265,60.0274,60.0277,60.0261,60.0268,60.0276,60.0273,60.0271,60.0274,60.0284,60.0274,60.0276,60.0269,60.0264,60.0233000000001,60.0276,60.0204,60.0271,60.0316,60.0295,60.0288,60.0275,60.0279,60.0275,60.0276,60.0283,60.0266,60.0278,60.0278,60.0274,60.0268,60.0276,60.0288,60.0282,60.0276,60.0289818181818,60.0274,60.0284,60.0282,60.0273,60.0275,60.0266,60.0279,60.0284,60.0267,60.0279,60.0277,60.0277,60.0282,60.0263,60.0258,60.027,60.0284,60.0278,60.0278,60.0260272727273
2024/10/21 3:59:48,114.49,117.99,135.42,119.26,117.98,117.8,100.77,122.25,114.68,114.78,60.0294,60.0171,60.0284,60.0267,60.0277,60.0266,60.0278,60.0269,60.0287,60.0279,60.0268,60.0275,60.0284,60.028,60.029,60.027,60.0286,60.0263,60.0279,60.0235,60.0272,60.0233,60.0271,60.031,60.0276,60.0285,60.027,60.0267,60.0264,60.0267,60.0286,60.0267,60.0273,60.0287,60.0276,60.0263,60.0277,60.028,60.027,60.0272,60.0290909090909,60.0277,60.028,60.0284,60.0266,60.027,60.0264,60.0274,60.0309,60.0262,60.0272,60.0262,60.0267,60.0271,60.0262,60.0267,60.0277,60.028,60.0294,60.0284,60.0256181818182
2024/10/21 3:59:48,114.53,117.94,107.19,121.98,116.89,118.42,120.78,119.09,112.96,114.57,60.0298,60.0225,60.0283,60.0266,60.0281,60.0266,60.0261,60.028,60.0265,60.0283,60.0259,60.0266,60.027,60.0275,60.0281,60.028,60.0279,60.0261,60.0258,60.0237000000002,60.0268,60.0235,60.0263,60.0277,60.0286,60.0283,60.0274,60.0286,60.0263,60.0272,60.0279,60.0266,60.027,60.0277,60.027,60.0296,60.028,60.028,60.027,60.0276,60.0292,60.0275,60.028,60.0279,60.0272,60.0268,60.0259,60.0274,60.0264,60.0249,60.0272,60.0278,60.0267,60.0269,60.0235,60.0235,60.0274,60.0279,60.0286,60.0279,60.0252090909091
2024/10/21 3:59:48,114.5,118,124.3,118.48,116.83,118.11,125.19,116.62,114.59,114.93,60.0284,60.0238,60.0277,60.0255,60.0294,60.026,60.0264,60.027,60.0273,60.028,60.0258,60.0266,60.0269,60.0275,60.0283,60.0281,60.0282,60.0254,60.0272,60.0238999999999,60.026,60.0268,60.0255,60.0258,60.025,60.0273,60.0272,60.0274,60.0263,60.0267,60.0278,60.0265,60.0274,60.0282,60.0267,60.0251,60.0288,60.0268,60.0264,60.0283,60.0275,60.0269,60.027,60.0271,60.0276,60.0268,60.0249,60.0272,60.0245,60.0255,60.0282,60.0278,60.0269,60.0274,60.0253,60.0239,60.027,60.0281,60.0273,60.0282,60.0248
2024/10/21 3:59:48,114.52,118.07,124.76,115.05,118.38,117.79,112.96,119.09,114.63,114.93,60.0289,60.032,60.0263,60.0254,60.0287,60.0248,60.0258,60.0271,60.0273,60.0275,60.0253,60.027,60.0262,60.0284,60.0281,60.0271,60.0286,60.0254,60.0268,60.0241000000001,60.0262,60.0279,60.0244,60.0272,60.0279,60.0276,60.0276,60.0273,60.0259,60.0262,60.0277,60.0271,60.0256,60.028,60.0269,60.0282,60.0274,60.0252,60.0268,60.026,60.0255,60.0269,60.0279,60.0277,60.0266,60.0264,60.0252,60.0276,60.0288,60.025,60.0272,60.0269,60.0259,60.0267,60.0246,60.0325,60.0268,60.0269,60.0282,60.0293,60.0281
2024/10/21 3:59:48,114.5,118.09,121.14,118.09,119.63,118.24,102.24,115.28,114.16,114.01,60.0289,60.0201,60.0264,60.025,60.0271,60.0259,60.0248,60.0268,60.0275,60.0269,60.0249,60.0266,60.0277,60.0275,60.0274,60.0281,60.028,60.0254,60.0258,60.0243,60.0263,60.0308,60.0253,60.0274,60.0288,60.0272,60.0276,60.0263,60.026,60.0255,60.0283,60.0273,60.0271,60.0279,60.0264,60.0264,60.0276,60.0272,60.0264,60.0277,60.027,60.0267,60.0273,60.0273,60.0284,60.0263,60.0254,60.0274,60.0293,60.0248,60.0278,60.028,60.0259,60.0276,60.0252,60.0243,60.027,60.0268,60.0262,60.0275,60.0274
2024/10/21 3:59:49,114.52,118.08,122.74,117.76,118.51,118.2,97.696,110.06,114.98,114.11,60.0282,60.0265,60.026,60.0258,60.0274,60.0249,60.0261,60.027,60.0271,60.0263,60.0249,60.0265,60.0274,60.0275,60.027,60.0271,60.0273,60.0251,60.0286,60.0245,60.0261,60.0301,60.0257,60.0281,60.0311,60.027,60.0274,60.0365,60.0264,60.0258,60.0272,60.0264,60.0259,60.0277,60.0274,60.0274,60.0272,60.0271,60.0277,60.0275,60.0274,60.0259,60.0277,60.0272,60.0267,60.0256,60.025,60.0277,60.0251,60.0247,60.0276,60.0274,60.0257,60.0272,60.0277,60.0291,60.0274,60.0284,60.0276,60.0272,60.0274
2024/10/21 3:59:49,114.5,118.05,110.84,110.77,118.39,118.3,122.39,111.35,113.73,114.22,60.0281,60.0247,60.0255,60.0259,60.0272,60.0249,60.025,60.0262,60.0276,60.0263,60.0248,60.027,60.028,60.0271,60.0283,60.0259,60.0267,60.0252,60.0268,60.0246999999999,60.0259,60.0315,60.0264,60.0252,60.0263,60.0272,60.0272,60.0209,60.0254,60.0263,60.0272,60.0267,60.0252,60.0265,60.0262,60.0261,60.0264,60.0257,60.0263,60.0256,60.0282,60.0272,60.0274,60.0266,60.0271,60.0252,60.0253,60.0261,60.0269,60.025,60.0267,60.0267,60.0256,60.0294,60.0253,60.016,60.027,60.0267,60.0271,60.0266,60.0269
2024/10/21 3:59:49,114.55,118.03,128.47,113.51,118.33,118.09,95.545,106.62,113.22,114.61,60.027,60.0296,60.0271,60.0253,60.0263,60.0252,60.0259,60.0257,60.0268,60.0264,60.0252,60.0267,60.0281,60.0267,60.0275,60.0267,60.0263,60.0254,60.0277,60.0249,60.025,60.0301,60.0238,60.0288,60.0276,60.0266,60.0271,60.0259,60.0249,60.0254,60.027,60.0269,60.0266,60.0269,60.0268,60.0264,60.0269,60.028,60.0268,60.0265,60.0253,60.0276,60.0279,60.0274,60.0273,60.0253,60.0254,60.0264,60.0276,60.0254,60.027,60.0272,60.0256,60.0263,60.0268,60.0286,60.0269,60.028,60.0282,60.0263,60.0266
2024/10/21 3:59:49,114.52,118.03,127.01,119.54,118.29,117.6,117.2,113.21,114.22,114.1,60.0268,60.0245,60.0254,60.0248,60.0265,60.0248,60.0263,60.026,60.0257,60.0253,60.0252,60.0276,60.0285,60.0282,60.0272,60.0264,60.0263,60.0255,60.0257,60.0251000000001,60.0259,60.0313,60.0275,60.029,60.0288,60.0273,60.0267,60.0283,60.0257,60.0249,60.0271,60.027,60.0261,60.0267,60.0266,60.0269,60.0261,60.0261,60.0264,60.0284,60.0272,60.0278,60.0275,60.0294,60.0268,60.025,60.0252,60.0263,60.0272,60.0254,60.0267,60.0275,60.0258,60.026,60.0256,60.026,60.0271,60.0277,60.0282,60.026,60.0277
2024/10/21 3:59:49,114.53,118.04,121.75,117.44,117.08,117.36,108.65,116.92,113.85,114.61,60.0263,60.0205,60.0256,60.0249,60.0265,60.0269,60.0247,60.0249,60.0287,60.0261,60.0253,60.0275,60.0289,60.0277,60.0288,60.0262,60.0259,60.0256,60.0261,60.0253,60.0257,60.0309,60.0253,60.0256,60.0272,60.028,60.0263,60.02818438,60.0256,60.0252,60.0266,60.0268,60.0251,60.0266,60.0258,60.0253,60.0264,60.029,60.0262,60.0253,60.0303,60.0276,60.0273,60.0278,60.0265,60.0247,60.0255,60.0259,60.026,60.0259,60.0266,60.0262,60.0258,60.0258,60.0262,60.0244,60.0266,60.0272,60.0273,60.0257,60.0255
2024/10/21 3:59:49,114.53,118,93.802,113.54,117.43,118.46,112.65,112.15,113.09,114.67,60.0261,60.0275,60.0256,60.0252,60.0286,60.0247,60.0262,60.0253,60.0277,60.0256,60.0249,60.028,60.0288,60.0273,60.0271,60.0269,60.0267,60.0257,60.0239,60.0255,60.0258,60.031,60.0248,60.0286,60.0272,60.028,60.026,60.02806875,60.0258,60.0256,60.0271,60.0259,60.0254,60.0269,60.0267,60.027,60.0264,60.0271,60.0262,60.0268,60.0292,60.0284,60.0273,60.0279,60.0272,60.025,60.0256,60.0271,60.0261,60.0257,60.0269,60.0273,60.0262,60.0261,60.0256,60.0231,60.0273,60.0287,60.0287,60.0269,60.0277
2024/10/21 3:59:49,114.53,117.95,109.92,119.34,118.37,117.99,110.09,112.52,115.49,114.48,60.028,60.0264,60.0261,60.0257,60.0294,60.0255,60.0265,60.0257,60.0281,60.0258,60.0259,60.0281,60.029,60.0279,60.0264,60.0255,60.0274,60.026,60.026,60.0257,60.0257,60.0319,60.0258,60.0309,60.0236,60.0279,60.0261,60.02795313,60.0263,60.026,60.0273,60.0263,60.0259,60.0268,60.0262,60.0281,60.0267,60.0296,60.0255,60.0269,60.0285,60.0282,60.0277,60.0285,60.0261,60.0258,60.0261,60.0263,60.025,60.0256,60.0267,60.0263,60.0254,60.0253,60.0257,60.0263,60.0269,60.0274,60.027,60.0273,60.0264
2024/10/21 3:59:49,114.53,118.01,110.61,120.11,120.37,117.42,111.8,115.59,114.25,114.38,60.0281,60.0222,60.0269,60.0252,60.0285,60.026,60.0255,60.0266,60.0279,60.0263,60.0262,60.0284,60.0275,60.0278,60.0269,60.0262,60.0281,60.0262,60.0249,60.0259,60.0264,60.0304,60.0255,60.0242,60.0272,60.0279,60.0259,60.0278375,60.0264,60.0254,60.0266,60.0265,60.0264,60.0264,60.0261,60.0266,60.0268,60.029,60.0267,60.026,60.0298,60.028,60.0271,60.0286,60.0257,60.0259,60.0256,60.0259,60.027,60.0259,60.0261,60.0281,60.026,60.0252,60.0256,60.0242,60.0262,60.0277,60.0278,60.0278,60.026
2024/10/21 3:59:49,114.53,118.07,133.24,121.83,119.26,117.9,132.36,112.36,115.23,115.12,60.026,60.0357,60.026,60.0265,60.0282,60.0253,60.0272,60.0253,60.0278,60.0268,60.0262,60.0273,60.027,60.0285,60.0257,60.027,60.028,60.0263,60.0258,60.0261,60.0255,60.03,60.0266,60.0283,60.0392,60.028,60.0263,60.02772188,60.0259,60.0261,60.0273,60.0273,60.0267,60.0276,60.0256,60.0256,60.0269,60.0266,60.0251,60.0273,60.0308,60.0278,60.0277,60.0288,60.0262,60.026,60.0259,60.0261,60.0241,60.0251,60.0271,60.0272,60.026,60.026,60.0258,60.0222,60.0262,60.0273,60.0276,60.0277,60.0264
2024/10/21 3:59:49,114.53,118.06,129.6,119.04,119.34,117.5,124.17,109.72,114.22,114.43,60.0276,60.019,60.0267,60.026,60.028,60.0263,60.0259,60.0261,60.0268,60.0264,60.0257,60.0273,60.0266,60.0274,60.0267,60.0266,60.0284,60.025,60.0253,60.0263,60.0262,60.0288,60.0266,60.0281,60.0186,60.0277,60.0259,60.02760625,60.0257,60.0265,60.0272,60.0272,60.0263,60.0272,60.027,60.0264,60.0272,60.0282,60.0271,60.0263,60.0295,60.0281,60.0272,60.0285,60.0249,60.026,60.0255,60.0275,60.0299,60.0253,60.027,60.0259,60.0266,60.0263,60.0252,60.0353,60.0267,60.0273,60.0283,60.0286,60.0259
2024/10/21 3:59:50,114.53,117.97,112.94,120.92,118.89,118.26,125.73,111.83,115.14,114.78,60.029,60.0303,60.0262,60.0269,60.0266,60.0253,60.0267,60.0266,60.0286,60.0278,60.0258,60.0267,60.0271,60.0278,60.0265,60.026,60.0279,60.026,60.0273,60.0265,60.0268,60.0287,60.0263,60.0281,60.0347,60.0278,60.0256,60.02749063,60.0268,60.0261,60.0269,60.0273,60.0261,60.0273,60.0266,60.0265,60.0271,60.0267,60.0272,60.0274,60.0277,60.0276,60.027,60.029,60.0262,60.027,60.0253,60.0267,60.0273,60.025,60.0271,60.0275,60.0266,60.0261,60.0258,60.0277,60.0266,60.027,60.027,60.0273,60.0268
2024/10/21 3:59:50,114.53,117.97,135.52,122.8,116.33,118.48,123.26,116.13,115.39,114.35,60.0269,60.0335,60.0265,60.0261,60.0268,60.0247,60.0269,60.0275,60.0281,60.0264,60.0255,60.0258,60.0263,60.0277,60.0263,60.0269,60.0273,60.0257,60.0261,60.0267,60.0259,60.029,60.0268,60.0286,60.0253,60.0272,60.0262,60.027375,60.0267,60.0265,60.0276,60.0278,60.0269,60.0276,60.0264,60.0255,60.0273,60.0267,60.0275,60.0278,60.0282,60.0273,60.028,60.028,60.0264,60.027,60.0257,60.0263,60.0279,60.026,60.0269,60.0267,60.0264,60.0261,60.0264,60.0213,60.0262,60.028,60.0276,60.0268,60.0262
2024/10/21 3:59:50,114.52,118.04,119.98,109.8,119.46,117.73,112.46,110.71,114.7,114.95,60.0284,60.0349,60.0269,60.026,60.0269,60.0267,60.0255,60.0266,60.0275,60.0274,60.0256,60.0261,60.0278,60.0282,60.0258,60.0267,60.0268,60.0257,60.0281,60.0269,60.0266,60.0269,60.0267,60.0279,60.0257,60.0275,60.0262,60.02725938,60.026,60.0267,60.0277,60.0271,60.0242,60.0276,60.0266,60.0261,60.0272,60.0265,60.0261,60.0246,60.0281,60.0272,60.0273,60.0277,60.026,60.0268,60.026,60.0263,60.0298,60.0253,60.0271,60.0251,60.027,60.0267,60.0254,60.0318,60.0262,60.0276,60.0276,60.0274,60.0267
2024/10/21 3:59:50,114.53,118.06,125.28,122.74,114.87,118.11,105.07,116,113.17,113.85,60.0294,60.0335,60.0267,60.0257,60.027,60.0252,60.0264,60.0267,60.0274,60.0263,60.0254,60.0259,60.0266,60.0275,60.0269,60.0277,60.0266,60.026,60.0278,60.0271,60.0269,60.0257,60.0272,60.0264,60.0293,60.0267,60.0273,60.02714375,60.0257,60.0274,60.0271,60.0273,60.0277,60.0274,60.0264,60.0279,60.0276,60.0279,60.0273,60.028,60.0259,60.0258,60.0284,60.0269,60.027,60.0271,60.0259,60.0275,60.0246,60.0263,60.0272,60.029,60.0276,60.0275,60.0258,60.0333,60.0267,60.0272,60.0285,60.0268,60.0275
2024/10/21 3:59:50,114.53,118.03,91.328,114.95,117.65,118.55,120.09,115.54,114.27,114.35,60.028,60.0204,60.0266,60.0261,60.0264,60.027,60.0255,60.0263,60.0275,60.0262,60.0259,60.0255,60.0258,60.0267,60.0268,60.0262,60.0252,60.0267,60.0282,60.0273,60.027,60.0248,60.0264,60.023,60.0266,60.0252,60.0272,60.02702813,60.0267,60.0271,60.0267,60.0266,60.0288,60.0271,60.0259,60.0265,60.0266,60.0252,60.0273,60.0249,60.024,60.0256,60.0271,60.0285,60.0268,60.027,60.0259,60.0266,60.0276,60.0266,60.0262,60.025,60.0268,60.0272,60.0258,60.0246,60.0255,60.0273,60.0267,60.0259,60.0275269230769
2024/10/21 3:59:50,114.53,117.97,110.23,119.06,118.72,118.24,88.363,118.18,113.42,114.53,60.0269,60.0212,60.0273,60.0269,60.0264,60.026,60.0264,60.0275,60.0274,60.0267,60.0256,60.0258,60.027,60.0267,60.0268,60.0264,60.0254,60.0266,60.0274,60.0275,60.0272,60.0253,60.0274,60.0275,60.026,60.0252,60.0265,60.0269125,60.027,60.0273,60.0266,60.0256,60.0266,60.027,60.0274,60.0259,60.0264,60.0261,60.0275,60.0274,60.0253,60.0259,60.0268,60.0257,60.0261,60.0273,60.0269,60.0264,60.0257,60.0274,60.0261,60.0265,60.0271,60.0272,60.0268,60.0208,60.0266,60.0274,60.0274,60.0257,60.0275538461539
2024/10/21 3:59:50,114.53,117.97,108.82,121.86,118.23,117.97,132.24,114.76,115.22,113.83,60.0265,60.0315,60.0278,60.0266,60.027,60.0273,60.027,60.0279,60.0271,60.0276,60.0264,60.0263,60.0247,60.0259,60.0263,60.0265,60.0252,60.0269,60.0268,60.0277,60.0272,60.0231,60.0272,60.0285,60.0257,60.0252,60.0276,60.02679688,60.0272,60.0273,60.0257,60.0256,60.0269,60.0268,60.0272,60.0269,60.0267,60.0262,60.0268,60.0259,60.0262,60.0255,60.027,60.0258,60.0277,60.0276,60.0268,60.0265,60.022,60.0277,60.0267,60.027,60.0283,60.0275,60.0273,60.0305,60.0268,60.0263,60.0264,60.0252,60.0275807692308
2024/10/21 3:59:50,114.54,118,116.14,115.59,118.63,117.9,117.64,118.01,114.15,115.63,60.0257,60.0316,60.0271,60.0263,60.026,60.0276,60.0261,60.0271,60.0285,60.0277,60.0266,60.0266,60.0253,60.0247,60.0266,60.0264,60.0247,60.028,60.024,60.0273,60.0267,60.0239,60.0275,60.0264,60.0235,60.025,60.0273,60.02668125,60.0279,60.0272,60.0261,60.0263,60.027,60.0263,60.0271,60.0264,60.0266,60.0263,60.0271,60.0264,60.0228,60.0259,60.0249,60.0245,60.0272,60.0277,60.0269,60.0268,60.0256,60.0279,60.0264,60.0264,60.0275,60.0271,60.0283,60.0266,60.0271,60.0262,60.0256,60.0251,60.0276076923077
2024/10/21 3:59:50,114.53,118.03,121.54,119.94,116.85,118.26,123.58,112.48,113.78,114.45,60.0247,60.0327,60.0275,60.0268,60.0249,60.027,60.0279,60.0278,60.0284,60.0287,60.0276,60.0271,60.0247,60.0255,60.0263,60.0258,60.0258,60.028,60.0285,60.0284,60.0272,60.0221,60.0271,60.0193,60.0236,60.026,60.0269,60.02656563,60.0278,60.0267,60.0252,60.0262,60.0271,60.0257,60.0279,60.0264,60.0253,60.0267,60.0268,60.026,60.0234,60.0264,60.0262,60.025,60.0265,60.0276,60.0281,60.0262,60.0242,60.0284,60.0263,60.0256,60.0281,60.0266,60.0292,60.0278,60.0276,60.025,60.0251,60.0264,60.0276346153846
2024/10/21 3:59:50,114.53,118.06,118.66,120.18,116.76,118.01,120.7,118.01,115.35,115.32,60.0254,60.021,60.0278,60.0275,60.0255,60.0284,60.0275,60.028,60.0247,60.0281,60.0279,60.0275,60.0262,60.0252,60.0266,60.0257,60.0258,60.0281,60.0247,60.0279,60.0272,60.0231,60.0268,60.0243,60.029,60.026,60.0265,60.02645,60.0279,60.0275,60.0252,60.0275,60.0272,60.0258,60.0268,60.0296,60.0258,60.0263,60.0264,60.0264,60.024,60.026,60.0246,60.0247,60.027,60.0271,60.0277,60.0273,60.0267,60.0282,60.0262,60.0267,60.0275,60.0269,60.0288,60.0325,60.0274,60.0243,60.0256,60.0256,60.0276615384615
2024/10/21 3:59:51,114.54,118.05,105.9,117.06,118.09,118.22,109.98,115.82,115.75,114.77,60.0251,60.0254,60.0277,60.028,60.0268,60.0285,60.029,60.0279,60.027,60.028,60.0279,60.0272,60.0251,60.0255,60.0256,60.0263,60.0268,60.0279,60.0285,60.0252,60.029,60.0221,60.0276,60.0246,60.0268,60.0263,60.027,60.02633438,60.0281,60.0274,60.0243,60.0268,60.027,60.0248,60.0275,60.0272,60.0264,60.0258,60.0266,60.0273,60.0257,60.0249,60.0238,60.0245,60.027,60.0272,60.0284,60.0275,60.0264,60.0283,60.0264,60.0287,60.0274,60.0271,60.0292,60.0339,60.028,60.0237,60.0243,60.0264,60.0276884615385
