TimeStamp,FDR620,FDR623,FDR634,FDR640,FDR673,FDR726,FDR734,FDR767,FDR778,FDR781,FDR787,FDR792,FDR826,FDR859,FDR877,FDR881,FDR892,FDR899,FDR941,FDR953,FDR960,FDR963,FDR980,FDR1058,FDR1059,FDR1066,FDR1069,FDR1126,FDR1145,FDR1355,FDR1359,FDR3001,FDR1364,FDR1370,FDR1398,FDR1399,FDR1401,FDR1405,FDR1406,FDR1413,FDR1416,FDR1417,FDR1418,FDR1430,FDR1431,FDR1456,FDR1497,FDR1617,FDR1491,FDR1615,FDR1484,FDR1465,FDR1622,FDR1642,FDR1651,FDR1661,FDR1667,FDR1638,FDR1664,FDR1616,FDR1707,FDR1609,FDR1698,FDR1679,FDR1681,FDR3100,FDR1680,FDR1697,FDR3102,FDR3105,FDR998
2024/10/21 3:59:57.5,2.6974,2.6974,3.5519,2.4811,2.6969,2.6955,2.4883,2.7125,2.7151,2.6968,60.0276,60.0206,60.0272480769231,60.0274,60.0253,60.0272,60.0257,60.0274,60.027,60.0265,60.0276,60.0266,60.0279,60.0256,60.0263,60.0253,60.0275,60.0278,60.0249,60.0262,60.0256,60.0234,60.0268,60.0306,60.0259,60.0255,60.0249,60.0246,60.0262,60.0264,60.0264,60.0273,60.0264,60.026,60.0255,60.0225,60.025,60.0249,60.0253,60.0257,60.0246,60.0251,60.027,60.0284,60.0251,60.027,60.0278,60.026,60.0291,60.0281,60.0254,60.0255,60.0273,60.0251,60.0284,60.031,60.0256,60.0261,60.0265,60.0275,60.0251
2024/10/21 3:59:57.6,2.6937,2.6937,2.1402,2.8127,2.6947,2.6911,2.7432,2.5152,2.663,2.6959,60.0269,60.027,60.0271076923077,60.0277,60.0246,60.0273,60.0268,60.0275,60.0279,60.0255,60.0279,60.0266,60.027,60.0255,60.0259,60.0249,60.0268,60.0278,60.027,60.0253,60.0265,60.0238,60.0268,60.0263,60.0253,60.0258,60.0253,60.0281,60.0269,60.0244,60.0253,60.026,60.0254,60.0261,60.0254,60.02214,60.0272,60.0251,60.0255,60.0256,60.0242,60.0254,60.0263,60.0252,60.025,60.0267,60.0277,60.0248,60.0245,60.0284,60.0254,60.0254,60.0269,60.0257,60.0284,60.0181,60.0253,60.0264,60.0263,60.0265,60.0245
2024/10/21 3:59:57.7,2.6897,2.6897,1.1397,2.6129,2.6904,2.6851,2.9398,2.7087,2.7314,2.6822,60.0265,60.0126,60.0269673076923,60.0287,60.0254,60.0285,60.027,60.0283,60.0267,60.0265,60.0282,60.0259,60.026,60.0249,60.0264,60.0254,60.0273,60.0274,60.0244,60.0257,60.0266,60.023,60.0267,60.0264,60.026,60.0254,60.0255,60.0253,60.0267,60.0269,60.0256,60.0258,60.0272,60.0253,60.0256,60.02178,60.0255,60.0257,60.0255,60.0263,60.0251,60.0251,60.0259,60.0243,60.0253,60.0266,60.0273,60.0258,60.0288,60.0276,60.0257,60.0263,60.0266,60.0248,60.0281,60.022,60.0259,60.0259,60.0261,60.0271,60.0256
2024/10/21 3:59:57.8,2.6861,2.6861,1.9448,2.6254,2.686,2.6856,2.2928,2.6417,2.6798,2.6887,60.0247,60.0258,60.0268269230769,60.029,60.0238,60.0277,60.0261,60.0258,60.0256,60.0269,60.0277,60.0261,60.0268,60.0252,60.0255,60.0248,60.0271,60.0265,60.0255,60.024,60.0266,60.0244,60.0269,60.0259,60.0251,60.0249,60.025,60.0251,60.0265,60.0266,60.0255,60.0271,60.0268,60.0247,60.0258,60.02142,60.0252,60.0244,60.0258,60.0252,60.0247,60.0249,60.0248,60.0244,60.0245,60.0258,60.0274,60.0256,60.0256,60.0278,60.0252,60.0252,60.0269,60.0253,60.0276,60.0247,60.0257,60.0257,60.0258,60.0268,60.0258
2024/10/21 3:59:57.9,2.6822,2.6822,3.9286,2.7446,2.6819,2.6839,2.5147,2.6014,2.6895,2.6782,60.0266,60.0257,60.0266865384615,60.0269,60.024,60.027,60.0277,60.0267,60.0254,60.0269,60.0273,60.026,60.0271,60.0248,60.0246,60.0256,60.0259,60.0263,60.0256,60.0228,60.0271,60.0231,60.0281,60.0246,60.0259,60.0242,60.0251,60.0283,60.0269,60.0259,60.0248,60.0262,60.0259,60.0249,60.026,60.02106,60.0256,60.0246,60.0272,60.0252,60.0237,60.0244,60.0252,60.0244,60.0252,60.026,60.027,60.0262,60.0252,60.0274,60.0252,60.0257,60.0267,60.025,60.0278,60.0287,60.0258,60.0251,60.0248,60.0255,60.0265
2024/10/21 3:59:58.0,2.6782,2.6782,4.3306,2.6297,2.6772,2.682,2.5107,2.7682,2.6647,2.68,60.0246,60.0211,60.0265461538462,60.0272,60.0234,60.0274,60.0262,60.0257,60.0239,60.0254,60.0268,60.026,60.027,60.0238,60.0257,60.0252,60.0252,60.0265,60.0278,60.0227,60.0271,60.0241,60.027,60.0264,60.0254,60.0241,60.026,60.0264,60.0269,60.0262,60.0244,60.0258,60.0253,60.0245,60.0257,60.0207,60.0251,60.0238,60.0272,60.0263,60.0231,60.0237,60.0244,60.0238,60.0251,60.0256,60.0268,60.0264,60.0247,60.026,60.0246,60.0261,60.0264,60.0251,60.0262,60.0272,60.0254,60.0251,60.0246,60.0257,60.0274
2024/10/21 3:59:58.1,2.674,2.674,2.8808,2.5913,2.6746,2.6742,2.5764,2.6982,2.6736,2.6858,60.0254,60.0301,60.0264057692308,60.0265,60.0241,60.0262,60.0266,60.0262,60.0235,60.0265,60.0263,60.0264,60.0251,60.0237,60.0247,60.0258,60.025,60.0263,60.027,60.024,60.0268,60.0228,60.0293,60.027,60.0428,60.0235,60.026,60.0263,60.0267,60.0251,60.0242,60.0251,60.0252,60.0241,60.0267,60.02034,60.0253,60.025,60.0274,60.0266,60.0262,60.0236,60.0238,60.024,60.0243,60.0262,60.0263,60.0263,60.0266,60.0256,60.025,60.0253,60.0262,60.0257,60.0254,60.024,60.0261,60.024,60.0233,60.0257,60.0266
2024/10/21 3:59:58.2,2.6702,2.6702,2.7805,2.7174,2.6708,2.669,2.6373,2.6161,2.6395,2.6747,60.0255,60.0259,60.0262653846154,60.0261,60.0256,60.0274,60.0278,60.0258,60.022,60.026,60.0257,60.0264,60.0261,60.0253,60.0248,60.0257,60.0242,60.0264,60.0315,60.0249,60.0267,60.0238,60.0271,60.0249,60.0238,60.0239,60.0248,60.0283,60.0264,60.0252,60.0238,60.0252,60.0254,60.0239,60.0261,60.01998,60.0257,60.0247,60.0268,60.0231,60.0242,60.0239,60.0234,60.0239,60.0261,60.0254,60.0269,60.026,60.024,60.0252,60.0247,60.0248,60.0262,60.0256,60.0254,60.026,60.0266,60.0234,60.0239,60.0245,60.0257
2024/10/21 3:59:58.3,2.6664,2.6664,1.3086,2.6427,2.6663,2.667,2.4552,2.6411,2.6587,2.6767,60.0243,60.022,60.026125,60.027,60.0243,60.0268,60.0266,60.0257,60.0218,60.0261,60.0258,60.0257,60.0233,60.022,60.025,60.0264,60.0243,60.0266,60.0271,60.025,60.0267,60.0238,60.0273,60.023,60.0267,60.0235,60.0258,60.0279,60.0267,60.0252,60.0246,60.0244,60.025,60.0244,60.0272,60.01962,60.0264,60.0237,60.0281,60.0261,60.0229,60.0243,60.0237,60.0235,60.026,60.0251,60.0262,60.0269,60.0199,60.0257,60.0255,60.0269,60.0249,60.026,60.0258,60.0217,60.0272,60.0242,60.024,60.0245,60.026
2024/10/21 3:59:58.4,2.6631,2.6631,1.2925,2.5707,2.6647,2.6611,2.615,2.5576,2.6454,2.6717,60.0246,60.0372,60.0259846153846,60.0257,60.0238,60.0268,60.0275,60.0254,60.0242,60.0271,60.0258,60.0261,60.0243,60.0237,60.0251,60.0261,60.0249,60.0261,60.027,60.0233,60.026,60.0226,60.0263,60.0243,60.024,60.0238,60.0256,60.0262,60.0264,60.0247,60.0245,60.025,60.0248,60.0243,60.027,60.01926,60.0257,60.0236,60.0268,60.0273,60.0253,60.0243,60.023,60.024,60.0257,60.0246,60.0258,60.0271,60.0278,60.0251,60.0255,60.0258,60.0255,60.0255,60.0251,60.0289,60.0269,60.0235,60.0235,60.0254,60.027
2024/10/21 3:59:58.5,2.659,2.659,3.2847,2.7859,2.6594,2.6592,2.914,2.5825,2.6534,2.6596,60.0253,60.0318,60.0258442307692,60.0255,60.0246,60.0262,60.0273,60.0248,60.0254,60.0262,60.0258,60.0256,60.0233,60.0238,60.0247,60.0257,60.0246,60.025,60.027,60.0242,60.0266,60.0228,60.0261,60.0244,60.0267,60.0239,60.0263,60.0283,60.0263,60.0245,60.0254,60.0241,60.0247,60.025,60.0263,60.0189,60.0252,60.0252,60.0273,60.0251,60.0246,60.025,60.0239,60.0217,60.0257,60.0238,60.0252,60.0261,60.0242,60.0248,60.0257,60.0249,60.0247,60.0261,60.0244,60.0274,60.0264,60.0251,60.0245,60.0252,60.0276
2024/10/21 3:59:58.6,2.6553,2.6553,2.4973,2.6274,2.6557,2.6551,2.7043,2.7596,2.6638,2.6539,60.0247,60.019,60.0257038461538,60.0255,60.024,60.0247,60.0249,60.0253,60.0237,60.027,60.0252,60.0256,60.0229,60.0241,60.0256,60.0261,60.0247,60.024,60.0248,60.0259,60.0266,60.0215,60.0261,60.0235,60.0265,60.024,60.0263,60.0269,60.0258,60.0242,60.0246,60.0241,60.0237,60.0251,60.0262,60.01854,60.026,60.024,60.0264,60.025,60.0225,60.0244,60.0246,60.0245,60.0252,60.0234,60.0249,60.0259,60.0235,60.0244,60.0259,60.0264,60.0248,60.0263,60.0246,60.018,60.0258,60.0232,60.0241,60.0252,60.0283
2024/10/21 3:59:58.7,2.6512,2.6512,2.0771,2.5863,2.6512,2.6481,2.5443,2.8033,2.6533,2.6563,60.0252,60.0235,60.0255634615385,60.0251,60.0226,60.0244,60.0272,60.0245,60.0251,60.0267,60.0244,60.0248,60.0229,60.0247,60.0237,60.027,60.025,60.025,60.0268,60.0251,60.0256,60.0222,60.026,60.0232,60.0301,60.0241,60.0264,60.0261,60.0256,60.0242,60.0257,60.0243,60.0223,60.0257,60.0257,60.01818,60.0264,60.0239,60.0271,60.0165,60.022,60.0253,60.024,60.0242,60.0261,60.024,60.0253,60.0268,60.0278,60.0248,60.0256,60.0264,60.0246,60.0252,60.0251,60.0246,60.0264,60.0243,60.0247,60.0259,60.0265
2024/10/21 3:59:58.8,2.6475,2.6475,2.2759,2.5366,2.6481,2.6467,2.7357,2.7064,2.67,2.6386,60.0253,60.0249,60.0254230769231,60.0254,60.0234,60.0261,60.0244,60.0244,60.0255,60.025,60.0249,60.0249,60.0216,60.0255,60.0254,60.0258,60.0248,60.025,60.0294,60.0251,60.0265,60.0215,60.0251,60.0229,60.0255,60.0244,60.0255,60.027,60.0254,60.0234,60.0244,60.0242,60.0238,60.0245,60.0261,60.01782,60.0259,60.0248,60.0263,60.0276,60.0215,60.0247,60.0247,60.0247,60.026,60.0236,60.0246,60.0258,60.0225,60.0243,60.0262,60.0247,60.0235,60.0256,60.0241,60.0257,60.0252,60.0244,60.0248,60.0249,60.0253
2024/10/21 3:59:58.9,2.6435,2.6435,2.3106,2.6141,2.6429,2.6447,2.7895,2.5907,2.6466,2.6424,60.0254,60.0241,60.0252826923077,60.0245,60.0239,60.0241,60.0265,60.0247,60.0246,60.0264,60.0247,60.025,60.0225,60.025,60.0249,60.0267,60.0253,60.0257,60.0251,60.0253,60.0263,60.022,60.0254,60.022,60.0235,60.0244,60.0264,60.0268,60.0252,60.0231,60.026,60.0241,60.0238,60.0258,60.0258,60.01746,60.027,60.0256,60.026,60.0345,60.0242,60.0242,60.0254,60.0243,60.0266,60.0246,60.0252,60.0262,60.0241,60.0252,60.0267,60.0282,60.0242,60.0261,60.0253,60.0234,60.0255,60.0253,60.0249,60.026,60.0253
2024/10/21 3:59:59.0,2.6396,2.6396,2.5801,2.759,2.6395,2.6432,2.2228,2.6675,2.5779,2.6435,60.0241,60.0219,60.0251423076923,60.0247,60.025,60.0244,60.0248,60.0227,60.0234,60.0259,60.0253,60.0247,60.0212,60.0248,60.0266,60.0252,60.0244,60.0261,60.0259,60.0261,60.0253,60.0214,60.0253,60.0216,60.035,60.0244,60.0258,60.0244,60.0253,60.0236,60.0252,60.0234,60.0227,60.0248,60.0243,60.0171,60.0254,60.0254,60.0258,60.027,60.0226,60.0241,60.0252,60.0244,60.0271,60.0238,60.0256,60.025,60.0214,60.0254,60.0257,60.0258,60.0232,60.0263,60.0259,60.0179,60.0244,60.0245,60.0252,60.0243,60.0262
2024/10/21 3:59:59.1,2.6358,2.6358,1.8168,2.6819,2.635,2.6372,2.6075,2.5975,2.6252,2.6398,60.0243,60.0192,60.0250019230769,60.0249,60.0261,60.0254,60.0258,60.0239,60.0246,60.0262,60.0254,60.025,60.0237,60.0248,60.026,60.025,60.0242,60.0259,60.0242,60.0261,60.0252,60.0215,60.0237,60.0246,60.0248,60.0239,60.0254,60.0252,60.0251,60.0231,60.0253,60.0229,60.0216,60.0259,60.0244,60.01674,60.0252,60.0245,60.0249,60.025,60.0219,60.0247,60.024,60.0241,60.0258,60.0234,60.0254,60.0252,60.0258,60.0256,60.0258,60.0258,60.0234,60.0272,60.0254,60.0255,60.0248,60.0249,60.0235,60.0248,60.0257
2024/10/21 3:59:59.2,2.6318,2.6318,2.8334,2.5468,2.6309,2.6367,3.1277,2.5814,2.6581,2.6271,60.0248,60.0329,60.0248615384615,60.0263,60.0256,60.0253,60.0271,60.0239,60.0239,60.0259,60.0255,60.0252,60.0231,60.0248,60.0264,60.024,60.0233,60.0256,60.0247,60.0254,60.026,60.0216,60.0223,60.0241,60.0215,60.0245,60.0257,60.0252,60.0249,60.0234,60.0248,60.0238,60.023,60.0246,60.024,60.01638,60.0246,60.0256,60.0244,60.0253,60.025,60.0252,60.025,60.0251,60.026,60.0231,60.0254,60.0244,60.0225,60.0258,60.025,60.0255,60.0229,60.0264,60.0261,60.0243,60.0243,60.0243,60.0245,60.0238,60.0242
2024/10/21 3:59:59.3,2.6279,2.6279,2.8839,2.6083,2.6265,2.6262,2.6559,2.704,2.6526,2.6294,60.0244,60.0248,60.0247211538462,60.0257,60.0259,60.0264,60.0245,60.0234,60.0249,60.0266,60.0259,60.0247,60.0236,60.0243,60.027,60.0233,60.0223,60.0248,60.0235,60.0247,60.0248,60.0248,60.0242,60.025,60.0242,60.0239,60.0258,60.0232,60.0254,60.0224,60.0245,60.0231,60.0236,60.0246,60.0234,60.01602,60.0239,60.0253,60.0235,60.0254,60.026,60.025,60.0234,60.0248,60.0255,60.0227,60.0248,60.0238,60.0217,60.0258,60.0245,60.0247,60.0229,60.0263,60.0255,60.0251,60.0235,60.0236,60.0234,60.0233,60.0232
2024/10/21 3:59:59.4,2.6239,2.6239,3.3086,2.6885,2.6251,2.6244,2.6804,2.7751,2.67,2.6238,60.0223,60.0232,60.0245807692308,60.0253,60.0265,60.027,60.025,60.0224,60.0239,60.0269,60.025,60.0244,60.0236,60.0246,60.026,60.0228,60.0202,60.024,60.0244,60.0241,60.0245,60.0233,60.0242,60.0238,60.0132,60.0248,60.0241,60.0233,60.0243,60.0222,60.0232,60.023,60.0228,60.0237,60.023,60.01566,60.0239,60.0252,60.0229,60.0238,60.024,60.0251,60.0236,60.0248,60.0249,60.0221,60.025,60.0232,60.0248,60.0253,60.0242,60.0228,60.0226,60.0249,60.0258,60.0255,60.0233,60.0234,60.0241,60.0223,60.0227
2024/10/21 3:59:59.5,2.6202,2.6202,2.2642,2.74,2.6187,2.6198,3.0166,2.643,2.6039,2.6114,60.0222,60.0195,60.0244403846154,60.0257,60.0256,60.0239,60.025,60.0225,60.0238,60.0255,60.0247,60.0238,60.0229,60.0199,60.0254,60.0235,60.022,60.0243,60.0231,60.0251,60.0247,60.024,60.024,60.0235,60.022,60.025,60.0245,60.0244,60.0244,60.0222,60.0234,60.0229,60.0226,60.0232,60.023,60.0153,60.0235,60.025,60.0229,60.026,60.0232,60.0251,60.0237,60.0249,60.0235,60.0245,60.0245,60.0239,60.0223,60.0249,60.0242,60.0257,60.0211,60.0239,60.0248,60.0228,60.0229,60.0235,60.023,60.0231,60.0241
2024/10/21 3:59:59.6,2.6164,2.6164,3.8997,2.6025,2.6181,2.6168,2.3383,2.6921,2.6477,2.6094,60.0229,60.0282,60.0243,60.0255,60.0244,60.0258,60.0229,60.023,60.0246,60.0253,60.0245,60.0235,60.0224,60.0242,60.0254,60.0227,60.0218,60.0255,60.0243,60.0239,60.0244,60.0255,60.0242,60.023,60.0226,60.0246,60.0235,60.0227,60.0247,60.0222,60.0232,60.023,60.0218,60.0233,60.0227,60.01494,60.0228,60.0247,60.0232,60.0232,60.0257,60.0254,60.0235,60.0233,60.0234,60.0224,60.0255,60.0217,60.0212,60.0254,60.0234,60.0227,60.0222,60.0235,60.0261,60.0187,60.0222,60.023,60.0241,60.0222,60.0234
2024/10/21 3:59:59.7,2.6123,2.6123,2.3902,2.5439,2.6129,2.6096,2.8333,2.5625,2.6169,2.6089,60.0217,60.0277,60.0254,60.0258,60.0249,60.0241,60.0254,60.0216,60.0237,60.0244,60.025,60.0234,60.0219,60.024,60.0244,60.0239,60.0223,60.0252,60.0219,60.0246,60.0234,60.0276,60.0236,60.0243,60.0239,60.0242,60.0227,60.022,60.0242,60.0223,60.0231,60.0227,60.0218,60.0225,60.022,60.01458,60.023,60.0252,60.0219,60.0226,60.0253,60.0253,60.0229,60.0249,60.0227,60.0216,60.0249,60.0228,60.0208,60.025,60.0231,60.0225,60.0229,60.0232,60.0246,60.0249,60.0222,60.0231,60.0227,60.0229,60.0225
2024/10/21 3:59:59.8,2.6085,2.6085,3.0671,2.6277,2.6069,2.6083,2.5481,2.5907,2.6254,2.6163,60.0223,60.0349,60.025,60.0249,60.0245,60.0252,60.0242,60.0221,60.0254,60.0253,60.0251,60.0227,60.0222,60.0233,60.0238,60.022,60.0219,60.0245,60.0231,60.0236,60.0233,60.0287,60.0228,60.0223,60.0212,60.0241,60.0221,60.023,60.0242,60.022,60.0223,60.0212,60.0221,60.0221,60.0224,60.01422,60.0224,60.0246,60.0223,60.0211,60.0261,60.0246,60.0233,60.0241,60.0218,60.0216,60.0245,60.0235,60.025,60.025,60.0224,60.022,60.0221,60.022,60.0246,60.0239,60.0223,60.0233,60.0228,60.0229,60.0231
2024/10/21 3:59:59.9,2.6044,2.6044,2.2836,2.5112,2.6043,2.6036,2.6786,2.5813,2.6123,2.6096,60.0226,60.0205,60.0236,60.0235,60.0243,60.0253,60.0238,60.0223,60.0233,60.0238,60.0248,60.0218,60.0214,60.0229,60.0216,60.0221,60.0219,60.0228,60.0225,60.0238,60.0231,60.0281,60.0233,60.0229,60.0213,60.0229,60.0217,60.0222,60.023,60.0212,60.0215,60.022,60.0218,60.0222,60.0218,60.01386,60.0217,60.0215,60.0225,60.0226,60.0233,60.0248,60.0223,60.0236,60.0211,60.0213,60.0231,60.0219,60.0205,60.0229,60.0215,60.0213,60.0222,60.0223,60.0234,60.0258,60.0211,60.0217,60.0221,60.0212,60.0213
2024/10/21 4:00:00.0,2.6005,2.6005,3.9767,2.6667,2.6011,2.5996,2.7607,2.7018,2.6111,2.6102,60.0222,60.0245,60.0227,60.0233,60.023,60.0239,60.0226,60.0208,60.0231,60.0235,60.0229,60.0204,60.0216,60.0194,60.0209,60.0207,60.0208,60.0209,60.0218,60.0223,60.0207,60.0289,60.0209,60.0227,60.0194,60.0216,60.0199,60.0196,60.0211,60.0204,60.0209,60.0201,60.0206,60.0207,60.0155,60.0135,60.0203,60.0212,60.0204,60.0202,60.0234,60.0223,60.021,60.0216,60.0201,60.0209,60.0218,60.0187,60.0185,60.021,60.0204,60.0208,60.0217333333333,60.0213666666667,60.0215,60.0231,60.0175,60.0214333333333,60.0216,60.0215,60.0218
2024/10/21 4:00:00.1,2.5963,2.5963,2.2603,2.5179,2.5958,2.5954,2.56,2.5651,2.6022,2.6027,60.0214,60.0199,60.021,60.0218,60.0219,60.0211,60.0214,60.0218,60.0195,60.0217,60.0214,60.0194,60.021,60.021,60.0198,60.0206,60.0212,60.02,60.0191,60.0203,60.0218,60.0287,60.0208,60.0191,60.0207,60.0215,60.0202,60.0216,60.0209,60.0207,60.0208,60.0205,60.0202,60.0206,60.0201,60.01314,60.0201,60.0206,60.0212,60.0204,60.0246,60.0212,60.0211,60.0219,60.0208,60.0208,60.0211,60.0204,60.0231,60.0199,60.0205,60.0202,60.0212666666667,60.0204333333333,60.0203,60.0202,60.0197,60.0211666666667,60.0206,60.0209,60.02
2024/10/21 4:00:00.2,2.5924,2.5924,3.3578,2.5396,2.593,2.5918,2.4523,2.5964,2.583,2.5947,60.0214,60.0254,60.0216,60.0208,60.0211,60.02,60.0221,60.0213,60.0216,60.0214,60.0203,60.0197,60.0218,60.0209,60.0203,60.0186,60.0209,60.0185,60.0207,60.0185,60.0191,60.027,60.0205,60.0204,60.0172,60.0213,60.0193,60.0194,60.0193,60.0203,60.0216,60.02,60.0198,60.0204,60.0177,60.01278,60.0202,60.0192,60.0197,60.0201,60.0215,60.0207,60.0202,60.0218,60.019,60.0197,60.0188,60.0192,60.0228,60.0184,60.0199,60.0202,60.0208,60.0195,60.0174,60.0191,60.018,60.0209,60.0202,60.0204,60.0188
2024/10/21 4:00:00.3,2.5882,2.5882,2.3466,2.4269,2.5874,2.5882,2.758,2.6356,2.5345,2.5883,60.0224,60.03,60.0213,60.0192,60.0207,60.0182,60.0195,60.0206,60.0211,60.0203,60.0188,60.019,60.0198,60.0203,60.0195,60.0187,60.0198,60.0171,60.0183,60.0188,60.0189,60.0231,60.0183,60.0189,60.0172,60.0198,60.0182,60.0179,60.0187,60.0199,60.0196,60.0199,60.0199,60.0195,60.0187,60.01242,60.02,60.0183,60.0195,60.0191,60.0198,60.0192,60.0195,60.0197,60.0188,60.0194,60.0177,60.0185,60.016,60.0164,60.0192,60.0194,60.0204,60.0187,60.0176,60.0127,60.0177,60.0197,60.0203,60.0193,60.0187
2024/10/21 4:00:00.4,2.5841,2.5841,3.3626,2.5051,2.5842,2.5874,2.5683,2.5542,2.5564,2.5855,60.0191,60.018,60.0191,60.0177,60.0192,60.0183,60.0191,60.0201,60.0206,60.0173,60.0172,60.0184,60.0215,60.0196,60.0192,60.0188,60.0195,60.0163,60.0212,60.0186,60.018,60.025,60.0173,60.0209,60.0008,60.0194,60.018,60.0192,60.0169,60.0195,60.0198,60.0196,60.0194,60.0205,60.018,60.01206,60.0185,60.0197,60.0177,60.0186,60.0212,60.019,60.0195,60.0195,60.0176,60.019,60.0167,60.0178,60.0233,60.0156,60.0183,60.0179,60.0196,60.0176,60.0153,60.0183,60.0177,60.0192,60.0192,60.0183,60.019
2024/10/21 4:00:00.5,2.5801,2.5801,3.4733,2.5969,2.5812,2.5792,2.6206,2.513,2.5454,2.5897,60.0196,60.0216,60.0174,60.0166,60.0179,60.0149,60.0177,60.0187,60.021,60.0169,60.0159,60.0179,60.0191,60.0192,60.0182,60.0177,60.0179,60.0158,60.0179,60.0187,60.0162,60.022,60.0178,60.0195,60.0169,60.0188,60.0174,60.0181,60.0158,60.0185,60.0189,60.0196,60.0186,60.0186,60.0168,60.0117,60.0174,60.0182,60.0173,60.0182,60.0188,60.0181,60.019,60.0188,60.0176,60.0187,60.0158,60.0174,60.0199,60.0152,60.0181,60.0179,60.0167,60.0167,60.0146,60.0211,60.017,60.0188,60.0192,60.0184,60.0182
2024/10/21 4:00:00.6,2.5763,2.5763,2.4888,2.6676,2.5766,2.5763,2.735,2.562,2.566,2.5781,60.0189,60.0095,60.0161,60.0152,60.0184,60.0154,60.0156,60.0187,60.0213,60.0158,60.0152,60.0178,60.0206,60.0183,60.0171,60.0162,60.0182,60.0145,60.0157,60.0175,60.0153,60.0203,60.0157,60.0163,60.0211,60.0182,60.0176,60.0146,60.0145,60.0184,60.0186,60.0191,60.0178,60.0182,60.0166,60.01134,60.0175,60.0178,60.0158,60.017,60.0153,60.0169,60.0179,60.0169,60.0166,60.0187,60.0147,60.0169,60.0165,60.0141,60.0177,60.0182,60.0178,60.0165,60.014,60.0191,60.0171,60.0184,60.0186,60.0181,60.0159
2024/10/21 4:00:00.7,2.572,2.572,2.3479,2.6562,2.5729,2.5679,2.8047,2.5206,2.5163,2.5795,60.0187,60.0099,60.0161,60.0136,60.0171,60.0144,60.0157,60.0184,60.0195,60.0154,60.0142,60.0176,60.0202,60.0168,60.0183,60.0164,60.0171,60.0132,60.013,60.0174,60.0141,60.0189,60.015,60.0183,60.0199,60.0173,60.0156,60.0161,60.0143,60.0178,60.0171,60.0184,60.0176,60.0173,60.0152,60.01098,60.0173,60.0163,60.0148,60.0169,60.0149363636364,60.0172,60.0184,60.0171,60.016,60.0182,60.0133,60.0157,60.0184,60.0133,60.0166,60.0157,60.0175,60.0147,60.0134,60.0128,60.0167,60.0171,60.0179,60.0171,60.0159
2024/10/21 4:00:00.8,2.5682,2.5682,2.1654,2.4369,2.5682,2.5687,2.5221,2.5298,2.5769,2.5678,60.0177,60.0193,60.014,60.0131,60.0173,60.013,60.014,60.0182,60.0185,60.0142,60.0132,60.0173,60.0187,60.0178,60.0177,60.0163,60.0164,60.012,60.0141,60.0174,60.0132,60.0169,60.0132,60.0158,60.0188,60.0175,60.0146,60.0137,60.0131,60.0172,60.0166,60.0174,60.0169,60.0157,60.0155,60.01062,60.0158,60.0173,60.0133,60.0153,60.0145727272727,60.0165,60.0164,60.0169,60.0147,60.0169,60.012,60.0154,60.0166,60.0121,60.0161,60.0156,60.017,60.0146,60.0116,60.0156,60.0154,60.0162,60.0162,60.0183,60.0150090909091
2024/10/21 4:00:00.9,2.5641,2.5641,2.4523,2.5322,2.5636,2.5643,2.3422,2.6317,2.587,2.5483,60.016,60.0143,60.0137,60.0123,60.0177,60.0137,60.0137,60.0174,60.0184,60.013,60.0119,60.0164,60.0179,60.015,60.0172,60.0155,60.0165,60.0111,60.0123,60.0168,60.0126,60.0155,60.0127,60.0178,60.0168,60.0163,60.0148,60.0113,60.0122,60.015,60.0163,60.0166,60.0171,60.0168,60.0144,60.01026,60.0154,60.0159,60.0128,60.0161,60.0142090909091,60.016,60.0171,60.016,60.0146,60.0177,60.0112,60.0146,60.0141,60.0113,60.0157,60.0153,60.0168,60.0135,60.0112,60.0186,60.015,60.0171,60.0168,60.0157,60.0141181818182
2024/10/21 4:00:01.0,2.5602,2.5602,2.2589,2.5559,2.5606,2.5586,2.6776,2.5541,2.5268,2.5577,60.0161,60.0129,60.0116,60.0118,60.0154,60.0101,60.012,60.0159,60.0148,60.012,60.0114,60.0157,60.0169,60.0151,60.0163,60.0143,60.0164,60.0107,60.0128,60.0152,60.0118,60.0155,60.0105,60.0157,60.0138,60.0157,60.0143,60.0125,60.0113,60.0159,60.0148,60.0165,60.0162,60.0147,60.0113,60.0099,60.0145,60.0153,60.0116,60.0153,60.0138454545455,60.0149,60.0156,60.0158,60.0144,60.0158,60.011,60.0135,60.0164,60.0102,60.0146,60.0152,60.0149,60.0132,60.0106,60.0111,60.013,60.0147,60.0157,60.0154,60.0132272727273
2024/10/21 4:00:01.1,2.556,2.556,1.1198,2.5512,2.556,2.5569,2.8879,2.6196,2.5539,2.5568,60.0163,60.013,60.0116,60.0108,60.0154,60.0112,60.0125,60.0168,60.0156,60.0132,60.0107,60.0158,60.0171,60.0145,60.0149,60.0139,60.015,60.0099,60.0079,60.0159,60.0106,60.0127,60.0096,60.0148,60.0153,60.0147,60.0132,60.0117,60.01,60.0154,60.0151,60.0152,60.0154,60.015,60.0114,60.00954,60.0143,60.0154,60.0105,60.0138,60.0134818181818,60.0157,60.0146,60.0146,60.0132,60.0154,60.0095,60.013,60.0186,60.0093,60.0145,60.0143,60.0155,60.0136,60.01,60.0118,60.0127,60.0138,60.0146,60.0155,60.0123363636364
