TimeStamp,FDR620,FDR623,FDR634,FDR640,FDR673,FDR726,FDR734,FDR767,FDR778,FDR781,FDR787,FDR792,FDR826,FDR859,FDR877,FDR881,FDR892,FDR899,FDR941,FDR953,FDR960,FDR963,FDR980,FDR1058,FDR1059,FDR1066,FDR1069,FDR1126,FDR1145,FDR1355,FDR1359,FDR3001,FDR1364,FDR1370,FDR1398,FDR1399,FDR1401,FDR1405,FDR1406,FDR1413,FDR1416,FDR1417,FDR1418,FDR1430,FDR1431,FDR1456,FDR1497,FDR1617,FDR1491,FDR1615,FDR1484,FDR1465,FDR1622,FDR1642,FDR1651,FDR1661,FDR1667,FDR1638,FDR1664,FDR1616,FDR1707,FDR1609,FDR1698,FDR1679,FDR1681,FDR3100,FDR1680,FDR1697,FDR3102,FDR3105,FDR998
59:47.0,3.0714,3.0417,3.3379,3.0415,3.0493,3.045,2.8929,3.0476,3.0491,3.079,60.0301,60.0277,60.03,60.0328,60.0269,60.0319,60.0306,60.028,60.0277,60.0302,60.032,60.0295,60.0297,60.0282,60.0287,60.0297,60.03,60.0322,60.0298,60.0213000000001,60.0304,60.0301,60.0301,60.0296,60.0311,60.0279,60.0299,60.0265,60.0307,60.0294,60.0293,60.0291,60.0296,60.0296,60.0286,60.0283,60.0302,60.0293,60.0284,60.0303,60.0293,60.0287,60.028,60.0276,60.0303,60.0304,60.032,60.0286,60.0322,60.0327,60.0299,60.0314,60.0301,60.0305,60.0322,60.0261,60.0291,60.0275,60.0282,60.0302,60.0299
59:47.1,3.068,3.0459,2.7997,3.0833,3.0691,3.0512,3.2613,2.9842,3.0637,3.0693,60.0302,60.0258,60.0317,60.0326,60.0269,60.0327,60.0308,60.0296,60.0262,60.0311,60.0317,60.0295,60.0283,60.0271,60.0285,60.03,60.0298,60.0316,60.0264,60.0215000000001,60.0296,60.0281,60.0294,60.0283,60.04,60.0279,60.03,60.0274,60.0305,60.0289,60.0286,60.029,60.0297,60.029,60.0291,60.0286,60.0297,60.0287,60.029,60.0296,60.028,60.0274,60.0283,60.0273,60.0297,60.0292,60.0316,60.0297,60.027,60.0324,60.0292,60.0301,60.029,60.0298,60.0328,60.0239,60.0297,60.0285,60.0285,60.0303,60.0291
59:47.2,3.0642,3.0502,3.143,3.2669,3.0621,3.0601,3.0995,3.1626,3.0611,3.0609,60.0284,60.0329,60.0295,60.0318,60.0266,60.0309,60.0292,60.0304,60.028,60.0307,60.0318,60.0296,60.0303,60.0296,60.0281,60.03,60.0298,60.0316,60.0302,60.0217,60.0304,60.0272,60.0295,60.0288,60.0219,60.0282,60.0298,60.0372,60.0304,60.029,60.0287,60.0286,60.0297,60.0295,60.029,60.0282,60.0303,60.0276,60.0285,60.0291,60.0281090909091,60.0276,60.0283,60.0276,60.0301,60.0293,60.0318,60.0292,60.0328,60.0322,60.0305,60.0298,60.0289,60.0298,60.0319,60.0294,60.0298,60.0285,60.0285,60.0292,60.0293
59:47.3,3.0607,3.0545,2.9419,3.1376,3.0339,3.0618,3.0267,3.0251,3.0267,3.0632,60.0297,60.0296,60.0307,60.031,60.0271,60.0312,60.0306,60.0291,60.0256,60.0301,60.0322,60.0296,60.0284,60.0255,60.0275,60.0289,60.0285,60.0312,60.0285,60.0219,60.029,60.0254,60.0296,60.0271,60.0415,60.0279,60.03,60.0235,60.031,60.0288,60.0279,60.0293,60.0283,60.0286,60.0295,60.0279,60.0285,60.0284,60.0286,60.0288,60.0282181818182,60.0274,60.0279,60.0279,60.0291,60.0288,60.0305,60.0287,60.0267,60.0309,60.0282,60.0294,60.0285,60.0298,60.0315,60.0265,60.0293,60.0279,60.0278,60.0288,60.0288909090909
59:47.4,3.0575,3.0587,3.1321,3.224,3.0913,3.0596,3.2827,3.0471,3.0563,3.0534,60.0269,60.0192,60.0302,60.0305,60.0282,60.0311,60.03,60.0288,60.0289,60.0313,60.031,60.0298,60.0293,60.0285,60.0282,60.028,60.0272,60.0306,60.0305,60.0220999999999,60.0294,60.0242,60.0288,60.0278,60.0261,60.0286,60.0295,60.037,60.03,60.0284,60.0278,60.0289,60.0291,60.0282,60.0292,60.029,60.0286,60.0294,60.0279,60.0283,60.0283272727273,60.0276,60.028,60.027,60.0294,60.0286,60.0306,60.0282,60.029,60.0307,60.0282,60.0286,60.0286,60.0303,60.031,60.0323,60.0293,60.0279,60.0284,60.0274,60.0284818181818
59:47.5,3.054,3.063,3.2412,3.0449,3.066,3.0661,2.5626,2.9718,3.0281,3.0481,60.0269,60.0213,60.0293,60.0295,60.0294,60.0315,60.0301,60.0288,60.0273,60.0306,60.0305,60.0295,60.0275,60.0282,60.0291,60.0284,60.0275,60.03,60.0274,60.0223000000001,60.0292,60.0222,60.0286,60.0256,60.0286,60.0302,60.0285,60.0186,60.0294,60.0282,60.027,60.0285,60.0299,60.0277,60.0291,60.0285,60.0283,60.0292,60.0287,60.0276,60.0284363636364,60.0283,60.0281,60.0281,60.0293,60.0283,60.0299,60.0292,60.0244,60.0298,60.0281,60.0283,60.0285,60.0294,60.0307,60.0323,60.0293,60.0284,60.0277,60.0276,60.0280727272727
59:47.6,3.0506,3.0674,3.5692,3.0798,3.0844,3.0506,3.2354,2.9755,3.0673,3.0625,60.0265,60.0353,60.0296,60.0296,60.0289,60.0306,60.031,60.0287,60.0291,60.0302,60.0297,60.0295,60.0281,60.0291,60.0276,60.0282,60.0273,60.0289,60.029,60.0225,60.0281,60.0213,60.0291,60.0286,60.0283,60.0289,60.0283,60.0278,60.0293,60.0284,60.0276,60.028,60.0282,60.0274,60.029,60.028,60.028,60.0281,60.0289,60.03,60.0285454545455,60.028,60.0276,60.0282,60.0293,60.028,60.0289,60.0278,60.0274,60.0291,60.0287,60.0299,60.0276,60.0295,60.0291,60.03,60.028,60.0278,60.0287,60.0272,60.0276636363636
59:47.7,3.0473,3.0716,2.6861,3.1135,3.0602,3.0721,3.339,3.0512,3.0331,3.0442,60.0269,60.028,60.0289,60.0299,60.0288,60.0287,60.0292,60.0285,60.0294,60.0294,60.0294,60.0287,60.0278,60.029,60.0288,60.0283,60.0265,60.0285,60.026,60.0227,60.029,60.0217,60.0286,60.0276,60.0287,60.0282,60.0284,60.0275,60.0291,60.0281,60.0278,60.0274,60.0286,60.0275,60.0286,60.0286,60.0284,60.0265,60.0284,60.0299,60.0286545454546,60.0286,60.0282,60.0277,60.0289,60.0277,60.0288,60.028,60.0267,60.0282,60.0287,60.0277,60.0279,60.0291,60.028,60.0287,60.0287,60.0284,60.028,60.0276,60.0272545454545
59:47.8,3.044,3.0758,3.1345,3.0109,3.0666,3.0819,3.1929,2.9575,3.0374,3.036,60.0274,60.0262,60.0293,60.0288,60.0295,60.0286,60.0299,60.029,60.0269,60.0286,60.0287,60.0287,60.0273,60.0288,60.0288,60.0282,60.0275,60.0278,60.0314,60.0228999999999,60.0277,60.0211,60.0281,60.0282,60.0265,60.0293,60.0286,60.0275,60.0275,60.0279,60.0279,60.0274,60.0284,60.0272,60.0283,60.0278,60.0276,60.0296,60.0279,60.0276,60.0287636363636,60.0288,60.0278,60.0283,60.0276,60.0279,60.0286,60.0272,60.0288,60.0284,60.0281,60.0277,60.0275,60.028,60.0272,60.0212,60.028,60.028,60.0281,60.0267,60.0268454545455
59:47.9,3.0405,3.0802,3.0226,2.9789,3.041,3.078,3.3823,2.9827,3.0375,3.0371,60.0286,60.0312,60.0285,60.0288,60.0285,60.0283,60.0288,60.0295,60.0251,60.0282,60.0282,60.0275,60.0277,60.0286,60.0288,60.0272,60.0273,60.0274,60.0274,60.0231000000001,60.0274,60.0217,60.0278,60.0257,60.0209,60.0286,60.0279,60.0294,60.0282,60.0279,60.0282,60.0267,60.0265,60.0288,60.0282,60.0286,60.0273,60.0263,60.0278,60.0285,60.0288727272727,60.0285,60.028,60.0279,60.0282,60.0283,60.027,60.0283,60.0253,60.0273,60.0279,60.0277,60.0281,60.0283,60.0276,60.0247,60.0279,60.0277,60.0279,60.0271,60.0264363636364
59:48.0,3.0372,3.0844,3.0143,2.975,3.0791,3.0806,3.0581,3.2219,3.0348,3.0334,60.0283,60.0224,60.0263,60.0271,60.0279,60.0265,60.0274,60.0277,60.0261,60.0268,60.0276,60.0273,60.0271,60.0274,60.0284,60.0274,60.0276,60.0269,60.0264,60.0233000000001,60.0276,60.0204,60.0271,60.0316,60.0295,60.0288,60.0275,60.0279,60.0275,60.0276,60.0283,60.0266,60.0278,60.0278,60.0274,60.0268,60.0276,60.0288,60.0282,60.0276,60.0289818181818,60.0274,60.0284,60.0282,60.0273,60.0275,60.0266,60.0279,60.0284,60.0267,60.0279,60.0277,60.0277,60.0282,60.0263,60.0258,60.027,60.0284,60.0278,60.0278,60.0260272727273
59:48.1,3.0338,3.0887,2.9919,2.9895,3.1413,3.0749,3.3079,3.109,3.0274,3.0235,60.0294,60.0171,60.0284,60.0267,60.0277,60.0266,60.0278,60.0269,60.0287,60.0279,60.0268,60.0275,60.0284,60.028,60.029,60.027,60.0286,60.0263,60.0279,60.0235,60.0272,60.0233,60.0271,60.031,60.0276,60.0285,60.027,60.0267,60.0264,60.0267,60.0286,60.0267,60.0273,60.0287,60.0276,60.0263,60.0277,60.028,60.027,60.0272,60.0290909090909,60.0277,60.028,60.0284,60.0266,60.027,60.0264,60.0274,60.0309,60.0262,60.0272,60.0262,60.0267,60.0271,60.0262,60.0267,60.0277,60.028,60.0294,60.0284,60.0256181818182
59:48.2,3.0301,3.0929,2.7715,3.0532,3.1003,3.0976,2.9143,2.833,2.9918,3.0186,60.0298,60.0225,60.0283,60.0266,60.0281,60.0266,60.0261,60.028,60.0265,60.0283,60.0259,60.0266,60.027,60.0275,60.0281,60.028,60.0279,60.0261,60.0258,60.0237000000002,60.0268,60.0235,60.0263,60.0277,60.0286,60.0283,60.0274,60.0286,60.0263,60.0272,60.0279,60.0266,60.027,60.0277,60.027,60.0296,60.028,60.028,60.027,60.0276,60.0292,60.0275,60.028,60.0279,60.0272,60.0268,60.0259,60.0274,60.0264,60.0249,60.0272,60.0278,60.0267,60.0269,60.0235,60.0235,60.0274,60.0279,60.0286,60.0279,60.0252090909091
59:48.3,3.0274,3.0971,3.0995,3.052,3.1517,3.0951,2.9722,2.9517,3.0085,3.0373,60.0284,60.0238,60.0277,60.0255,60.0294,60.026,60.0264,60.027,60.0273,60.028,60.0258,60.0266,60.0269,60.0275,60.0283,60.0281,60.0282,60.0254,60.0272,60.0238999999999,60.026,60.0268,60.0255,60.0258,60.025,60.0273,60.0272,60.0274,60.0263,60.0267,60.0278,60.0265,60.0274,60.0282,60.0267,60.0251,60.0288,60.0268,60.0264,60.0283,60.0275,60.0269,60.027,60.0271,60.0276,60.0268,60.0249,60.0272,60.0245,60.0255,60.0282,60.0278,60.0269,60.0274,60.0253,60.0239,60.027,60.0281,60.0273,60.0282,60.0248
59:48.4,3.0241,3.1013,3.2311,3.1444,3.1102,3.1144,3.3652,3.1231,3.0179,3.0219,60.0289,60.032,60.0263,60.0254,60.0287,60.0248,60.0258,60.0271,60.0273,60.0275,60.0253,60.027,60.0262,60.0284,60.0281,60.0271,60.0286,60.0254,60.0268,60.0241000000001,60.0262,60.0279,60.0244,60.0272,60.0279,60.0276,60.0276,60.0273,60.0259,60.0262,60.0277,60.0271,60.0256,60.028,60.0269,60.0282,60.0274,60.0252,60.0268,60.026,60.0255,60.0269,60.0279,60.0277,60.0266,60.0264,60.0252,60.0276,60.0288,60.025,60.0272,60.0269,60.0259,60.0267,60.0246,60.0325,60.0268,60.0269,60.0282,60.0293,60.0281
59:48.5,3.0207,3.1055,3.063,3.0951,3.1045,3.1057,3.0788,2.9593,3.0205,3.0323,60.0289,60.0201,60.0264,60.025,60.0271,60.0259,60.0248,60.0268,60.0275,60.0269,60.0249,60.0266,60.0277,60.0275,60.0274,60.0281,60.028,60.0254,60.0258,60.0243,60.0263,60.0308,60.0253,60.0274,60.0288,60.0272,60.0276,60.0263,60.026,60.0255,60.0283,60.0273,60.0271,60.0279,60.0264,60.0264,60.0276,60.0272,60.0264,60.0277,60.027,60.0267,60.0273,60.0273,60.0284,60.0263,60.0254,60.0274,60.0293,60.0248,60.0278,60.028,60.0259,60.0276,60.0252,60.0243,60.027,60.0268,60.0262,60.0275,60.0274
59:48.6,3.0171,3.1099,3.7492,3.0149,3.0947,3.1084,3.0117,2.9672,3.0577,3.016,60.0282,60.0265,60.026,60.0258,60.0274,60.0249,60.0261,60.027,60.0271,60.0263,60.0249,60.0265,60.0274,60.0275,60.027,60.0271,60.0273,60.0251,60.0286,60.0245,60.0261,60.0301,60.0257,60.0281,60.0311,60.027,60.0274,60.0365,60.0264,60.0258,60.0272,60.0264,60.0259,60.0277,60.0274,60.0274,60.0272,60.0271,60.0277,60.0275,60.0274,60.0259,60.0277,60.0272,60.0267,60.0256,60.025,60.0277,60.0251,60.0247,60.0276,60.0274,60.0257,60.0272,60.0277,60.0291,60.0274,60.0284,60.0276,60.0272,60.0274
59:48.7,3.0136,3.114,2.7093,3.0064,3.1295,3.0976,3.1019,3.0682,2.9924,3.0142,60.0281,60.0247,60.0255,60.0259,60.0272,60.0249,60.025,60.0262,60.0276,60.0263,60.0248,60.027,60.028,60.0271,60.0283,60.0259,60.0267,60.0252,60.0268,60.0246999999999,60.0259,60.0315,60.0264,60.0252,60.0263,60.0272,60.0272,60.0209,60.0254,60.0263,60.0272,60.0267,60.0252,60.0265,60.0262,60.0261,60.0264,60.0257,60.0263,60.0256,60.0282,60.0272,60.0274,60.0266,60.0271,60.0252,60.0253,60.0261,60.0269,60.025,60.0267,60.0267,60.0256,60.0294,60.0253,60.016,60.027,60.0267,60.0271,60.0266,60.0269
59:48.8,3.0104,3.1184,3.1395,3.1443,3.113,3.1128,3.0003,3.0557,3.02,2.9997,60.027,60.0296,60.0271,60.0253,60.0263,60.0252,60.0259,60.0257,60.0268,60.0264,60.0252,60.0267,60.0281,60.0267,60.0275,60.0267,60.0263,60.0254,60.0277,60.0249,60.025,60.0301,60.0238,60.0288,60.0276,60.0266,60.0271,60.0259,60.0249,60.0254,60.027,60.0269,60.0266,60.0269,60.0268,60.0264,60.0269,60.028,60.0268,60.0265,60.0253,60.0276,60.0279,60.0274,60.0273,60.0253,60.0254,60.0264,60.0276,60.0254,60.027,60.0272,60.0256,60.0263,60.0268,60.0286,60.0269,60.028,60.0282,60.0263,60.0266
59:48.9,3.007,3.1225,3.4829,3.0023,3.0897,3.1247,3.1134,3.0276,3.048,3.006,60.0268,60.0245,60.0254,60.0248,60.0265,60.0248,60.0263,60.026,60.0257,60.0253,60.0252,60.0276,60.0285,60.0282,60.0272,60.0264,60.0263,60.0255,60.0257,60.0251000000001,60.0259,60.0313,60.0275,60.029,60.0288,60.0273,60.0267,60.0283,60.0257,60.0249,60.0271,60.027,60.0261,60.0267,60.0266,60.0269,60.0261,60.0261,60.0264,60.0284,60.0272,60.0278,60.0275,60.0294,60.0268,60.025,60.0252,60.0263,60.0272,60.0254,60.0267,60.0275,60.0258,60.026,60.0256,60.026,60.0271,60.0277,60.0282,60.026,60.0277
59:49.0,3.0035,3.1267,2.8129,3.1247,3.1359,3.1188,2.6738,2.9959,3.0411,3.0136,60.0263,60.0205,60.0256,60.0249,60.0265,60.0269,60.0247,60.0249,60.0287,60.0261,60.0253,60.0275,60.0289,60.0277,60.0288,60.0262,60.0259,60.0256,60.0261,60.0253,60.0257,60.0309,60.0253,60.0256,60.0272,60.028,60.0263,60.02818438,60.0256,60.0252,60.0266,60.0268,60.0251,60.0266,60.0258,60.0253,60.0264,60.029,60.0262,60.0253,60.0303,60.0276,60.0273,60.0278,60.0265,60.0247,60.0255,60.0259,60.026,60.0259,60.0266,60.0262,60.0258,60.0258,60.0262,60.0244,60.0266,60.0272,60.0273,60.0257,60.0255
59:49.1,3.0001,3.131,2.7418,3.2016,3.1793,3.1336,2.687,3.0444,3.0025,2.9886,60.0261,60.0275,60.0256,60.0252,60.0286,60.0247,60.0262,60.0253,60.0277,60.0256,60.0249,60.028,60.0288,60.0273,60.0271,60.0269,60.0267,60.0257,60.0239,60.0255,60.0258,60.031,60.0248,60.0286,60.0272,60.028,60.026,60.02806875,60.0258,60.0256,60.0271,60.0259,60.0254,60.0269,60.0267,60.027,60.0264,60.0271,60.0262,60.0268,60.0292,60.0284,60.0273,60.0279,60.0272,60.025,60.0256,60.0271,60.0261,60.0257,60.0269,60.0273,60.0262,60.0261,60.0256,60.0231,60.0273,60.0287,60.0287,60.0269,60.0277
59:49.2,2.9968,3.1353,3.1692,3.0647,3.1389,3.1401,2.2399,3.0135,3.0223,2.9978,60.028,60.0264,60.0261,60.0257,60.0294,60.0255,60.0265,60.0257,60.0281,60.0258,60.0259,60.0281,60.029,60.0279,60.0264,60.0255,60.0274,60.026,60.026,60.0257,60.0257,60.0319,60.0258,60.0309,60.0236,60.0279,60.0261,60.02795313,60.0263,60.026,60.0273,60.0263,60.0259,60.0268,60.0262,60.0281,60.0267,60.0296,60.0255,60.0269,60.0285,60.0282,60.0277,60.0285,60.0261,60.0258,60.0261,60.0263,60.025,60.0256,60.0267,60.0263,60.0254,60.0253,60.0257,60.0263,60.0269,60.0274,60.027,60.0273,60.0264
59:49.3,2.9933,3.1395,2.9813,3.2172,3.135,3.1341,3.2588,3.0106,3.0369,3.0039,60.0281,60.0222,60.0269,60.0252,60.0285,60.026,60.0255,60.0266,60.0279,60.0263,60.0262,60.0284,60.0275,60.0278,60.0269,60.0262,60.0281,60.0262,60.0249,60.0259,60.0264,60.0304,60.0255,60.0242,60.0272,60.0279,60.0259,60.0278375,60.0264,60.0254,60.0266,60.0265,60.0264,60.0264,60.0261,60.0266,60.0268,60.029,60.0267,60.026,60.0298,60.028,60.0271,60.0286,60.0257,60.0259,60.0256,60.0259,60.027,60.0259,60.0261,60.0281,60.026,60.0252,60.0256,60.0242,60.0262,60.0277,60.0278,60.0278,60.026
59:49.4,2.9899,-3.1394,-3.3328,-3.1029,-3.1223,-3.1345,2.9757,3.0094,3.0557,2.9919,60.026,60.0357,60.026,60.0265,60.0282,60.0253,60.0272,60.0253,60.0278,60.0268,60.0262,60.0273,60.027,60.0285,60.0257,60.027,60.028,60.0263,60.0258,60.0261,60.0255,60.03,60.0266,60.0283,60.0392,60.028,60.0263,60.02772188,60.0259,60.0261,60.0273,60.0273,60.0267,60.0276,60.0256,60.0256,60.0269,60.0266,60.0251,60.0273,60.0308,60.0278,60.0277,60.0288,60.0262,60.026,60.0259,60.0261,60.0241,60.0251,60.0271,60.0272,60.026,60.026,60.0258,60.0222,60.0262,60.0273,60.0276,60.0277,60.0264
59:49.5,2.9863,-3.1353,-3.4611,-3.1732,-3.1981,-3.1232,2.9922,2.9457,2.9692,2.9936,60.0276,60.019,60.0267,60.026,60.028,60.0263,60.0259,60.0261,60.0268,60.0264,60.0257,60.0273,60.0266,60.0274,60.0267,60.0266,60.0284,60.025,60.0253,60.0263,60.0262,60.0288,60.0266,60.0281,60.0186,60.0277,60.0259,60.02760625,60.0257,60.0265,60.0272,60.0272,60.0263,60.0272,60.027,60.0264,60.0272,60.0282,60.0271,60.0263,60.0295,60.0281,60.0272,60.0285,60.0249,60.026,60.0255,60.0275,60.0299,60.0253,60.027,60.0259,60.0266,60.0263,60.0252,60.0353,60.0267,60.0273,60.0283,60.0286,60.0259
59:49.6,2.9831,-3.1311,-3.0053,-3.1611,-3.1397,-3.1281,2.6949,2.9378,2.9952,2.9673,60.029,60.0303,60.0262,60.0269,60.0266,60.0253,60.0267,60.0266,60.0286,60.0278,60.0258,60.0267,60.0271,60.0278,60.0265,60.026,60.0279,60.026,60.0273,60.0265,60.0268,60.0287,60.0263,60.0281,60.0347,60.0278,60.0256,60.02749063,60.0268,60.0261,60.0269,60.0273,60.0261,60.0273,60.0266,60.0265,60.0271,60.0267,60.0272,60.0274,60.0277,60.0276,60.027,60.029,60.0262,60.027,60.0253,60.0267,60.0273,60.025,60.0271,60.0275,60.0266,60.0261,60.0258,60.0277,60.0266,60.027,60.027,60.0273,60.0268
59:49.7,2.9795,-3.127,-3.4829,-3.037,-3.1772,-3.1297,2.9064,2.9733,2.9671,2.9828,60.0269,60.0335,60.0265,60.0261,60.0268,60.0247,60.0269,60.0275,60.0281,60.0264,60.0255,60.0258,60.0263,60.0277,60.0263,60.0269,60.0273,60.0257,60.0261,60.0267,60.0259,60.029,60.0268,60.0286,60.0253,60.0272,60.0262,60.027375,60.0267,60.0265,60.0276,60.0278,60.0269,60.0276,60.0264,60.0255,60.0273,60.0267,60.0275,60.0278,60.0282,60.0273,60.028,60.028,60.0264,60.027,60.0257,60.0263,60.0279,60.026,60.0269,60.0267,60.0264,60.0261,60.0264,60.0213,60.0262,60.028,60.0276,60.0268,60.0262
59:49.8,2.9762,-3.1227,-3.1677,-3.1488,-3.1881,-3.1299,3.1611,2.9744,2.9902,2.9729,60.0284,60.0349,60.0269,60.026,60.0269,60.0267,60.0255,60.0266,60.0275,60.0274,60.0256,60.0261,60.0278,60.0282,60.0258,60.0267,60.0268,60.0257,60.0281,60.0269,60.0266,60.0269,60.0267,60.0279,60.0257,60.0275,60.0262,60.02725938,60.026,60.0267,60.0277,60.0271,60.0242,60.0276,60.0266,60.0261,60.0272,60.0265,60.0261,60.0246,60.0281,60.0272,60.0273,60.0277,60.026,60.0268,60.026,60.0263,60.0298,60.0253,60.0271,60.0251,60.027,60.0267,60.0254,60.0318,60.0262,60.0276,60.0276,60.0274,60.0267
59:49.9,2.9725,-3.1185,-3.4785,-3.2585,-3.1026,-3.1133,3.7783,2.8826,2.9245,2.9801,60.0294,60.0335,60.0267,60.0257,60.027,60.0252,60.0264,60.0267,60.0274,60.0263,60.0254,60.0259,60.0266,60.0275,60.0269,60.0277,60.0266,60.026,60.0278,60.0271,60.0269,60.0257,60.0272,60.0264,60.0293,60.0267,60.0273,60.02714375,60.0257,60.0274,60.0271,60.0273,60.0277,60.0274,60.0264,60.0279,60.0276,60.0279,60.0273,60.028,60.0259,60.0258,60.0284,60.0269,60.027,60.0271,60.0259,60.0275,60.0246,60.0263,60.0272,60.029,60.0276,60.0275,60.0258,60.0333,60.0267,60.0272,60.0285,60.0268,60.0275
59:50.0,2.9692,-3.1142,-3.1453,-3.2761,-3.1153,-3.1208,2.997,2.9829,2.9167,2.9679,60.028,60.0204,60.0266,60.0261,60.0264,60.027,60.0255,60.0263,60.0275,60.0262,60.0259,60.0255,60.0258,60.0267,60.0268,60.0262,60.0252,60.0267,60.0282,60.0273,60.027,60.0248,60.0264,60.023,60.0266,60.0252,60.0272,60.02702813,60.0267,60.0271,60.0267,60.0266,60.0288,60.0271,60.0259,60.0265,60.0266,60.0252,60.0273,60.0249,60.024,60.0256,60.0271,60.0285,60.0268,60.027,60.0259,60.0266,60.0276,60.0266,60.0262,60.025,60.0268,60.0272,60.0258,60.0246,60.0255,60.0273,60.0267,60.0259,60.0275269230769
59:50.1,2.9656,-3.1098,-3.3426,-3.0718,-3.1087,-3.1147,3.0344,2.8702,2.9539,2.9625,60.0269,60.0212,60.0273,60.0269,60.0264,60.026,60.0264,60.0275,60.0274,60.0267,60.0256,60.0258,60.027,60.0267,60.0268,60.0264,60.0254,60.0266,60.0274,60.0275,60.0272,60.0253,60.0274,60.0275,60.026,60.0252,60.0265,60.0269125,60.027,60.0273,60.0266,60.0256,60.0266,60.027,60.0274,60.0259,60.0264,60.0261,60.0275,60.0274,60.0253,60.0259,60.0268,60.0257,60.0261,60.0273,60.0269,60.0264,60.0257,60.0274,60.0261,60.0265,60.0271,60.0272,60.0268,60.0208,60.0266,60.0274,60.0274,60.0257,60.0275538461539
59:50.2,2.962,-3.1056,-2.7998,-3.0977,-3.1117,-3.1085,3.0493,2.8549,2.9367,2.9572,60.0265,60.0315,60.0278,60.0266,60.027,60.0273,60.027,60.0279,60.0271,60.0276,60.0264,60.0263,60.0247,60.0259,60.0263,60.0265,60.0252,60.0269,60.0268,60.0277,60.0272,60.0231,60.0272,60.0285,60.0257,60.0252,60.0276,60.02679688,60.0272,60.0273,60.0257,60.0256,60.0269,60.0268,60.0272,60.0269,60.0267,60.0262,60.0268,60.0259,60.0262,60.0255,60.027,60.0258,60.0277,60.0276,60.0268,60.0265,60.022,60.0277,60.0267,60.027,60.0283,60.0275,60.0273,60.0305,60.0268,60.0263,60.0264,60.0252,60.0275807692308
59:50.3,2.9585,-3.1014,-3.1344,-3.1631,-3.0905,-3.0968,2.8085,2.8901,2.9367,2.9477,60.0257,60.0316,60.0271,60.0263,60.026,60.0276,60.0261,60.0271,60.0285,60.0277,60.0266,60.0266,60.0253,60.0247,60.0266,60.0264,60.0247,60.028,60.024,60.0273,60.0267,60.0239,60.0275,60.0264,60.0235,60.025,60.0273,60.02668125,60.0279,60.0272,60.0261,60.0263,60.027,60.0263,60.0271,60.0264,60.0266,60.0263,60.0271,60.0264,60.0228,60.0259,60.0249,60.0245,60.0272,60.0277,60.0269,60.0268,60.0256,60.0279,60.0264,60.0264,60.0275,60.0271,60.0283,60.0266,60.0271,60.0262,60.0256,60.0251,60.0276076923077
59:50.4,2.9552,-3.0972,-2.8714,-3.1196,-3.0902,-3.1099,3.0007,3.018,2.9431,2.9428,60.0247,60.0327,60.0275,60.0268,60.0249,60.027,60.0279,60.0278,60.0284,60.0287,60.0276,60.0271,60.0247,60.0255,60.0263,60.0258,60.0258,60.028,60.0285,60.0284,60.0272,60.0221,60.0271,60.0193,60.0236,60.026,60.0269,60.02656563,60.0278,60.0267,60.0252,60.0262,60.0271,60.0257,60.0279,60.0264,60.0253,60.0267,60.0268,60.026,60.0234,60.0264,60.0262,60.025,60.0265,60.0276,60.0281,60.0262,60.0242,60.0284,60.0263,60.0256,60.0281,60.0266,60.0292,60.0278,60.0276,60.025,60.0251,60.0264,60.0276346153846
59:50.5,2.9515,-3.093,-3.3074,-3.1134,-3.0714,-3.0893,2.7428,2.9388,2.9723,2.9496,60.0254,60.021,60.0278,60.0275,60.0255,60.0284,60.0275,60.028,60.0247,60.0281,60.0279,60.0275,60.0262,60.0252,60.0266,60.0257,60.0258,60.0281,60.0247,60.0279,60.0272,60.0231,60.0268,60.0243,60.029,60.026,60.0265,60.02645,60.0279,60.0275,60.0252,60.0275,60.0272,60.0258,60.0268,60.0296,60.0258,60.0263,60.0264,60.0264,60.024,60.026,60.0246,60.0247,60.027,60.0271,60.0277,60.0273,60.0267,60.0282,60.0262,60.0267,60.0275,60.0269,60.0288,60.0325,60.0274,60.0243,60.0256,60.0256,60.0276615384615
59:50.6,2.9483,-3.0888,-2.9012,-3.0203,-3.0817,-3.0831,2.9628,2.8652,2.9197,2.9649,60.0251,60.0254,60.0277,60.028,60.0268,60.0285,60.029,60.0279,60.027,60.028,60.0279,60.0272,60.0251,60.0255,60.0256,60.0263,60.0268,60.0279,60.0285,60.0252,60.029,60.0221,60.0276,60.0246,60.0268,60.0263,60.027,60.02633438,60.0281,60.0274,60.0243,60.0268,60.027,60.0248,60.0275,60.0272,60.0264,60.0258,60.0266,60.0273,60.0257,60.0249,60.0238,60.0245,60.027,60.0272,60.0284,60.0275,60.0264,60.0283,60.0264,60.0287,60.0274,60.0271,60.0292,60.0339,60.028,60.0237,60.0243,60.0264,60.0276884615385
